Client_Num,Card_Category,Annual_Fees,Gender,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Current Week Revenue,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Spending by Category,Interest_Earned,Delinquent_Acc
771408483,Blue,385,Female,1,81,9/17/2023,Week-38,Q3,2023,4100,896128,1956,3584,61,0.477,Swipe ,Travel,4999538,286.72,0
771411408,Blue,475,Male,0,84,9/17/2023,Week-38,Q3,2023,2673,896128,0,4929,54,0,Swipe ,Bills,11166448,788.64,0
771420708,Blue,420,Male,0,86,9/17/2023,Week-38,Q3,2023,1446,896128,621,4860,68,0.429,Swipe ,Bills,11166448,1312.2,0
771422883,Blue,375,Female,1,116,9/17/2023,Week-38,Q3,2023,1759,896128,186,2705,35,0.106,Swipe ,Grocery,7032033,568.05,0
771424908,Blue,250,Female,0,166,9/17/2023,Week-38,Q3,2023,11252,896128,1129,1766,31,0.1,Swipe ,Grocery,7032033,264.9,0
771429408,Blue,390,Female,1,71,9/17/2023,Week-38,Q3,2023,1618,896128,668,1515,31,0.413,Swipe ,Entertainment,7821312,151.5,0
771431133,Blue,300,Male,1,119,9/17/2023,Week-38,Q3,2023,1438,896128,0,3778,69,0,Chip ,Entertainment,7821312,302.24,0
771433608,Blue,190,Female,1,103,9/17/2023,Week-38,Q3,2023,11742,896128,0,4053,70,0,Swipe ,Entertainment,7821312,607.95,0
771441558,Blue,460,Female,0,72,9/17/2023,Week-38,Q3,2023,2608,896128,1589,2073,47,0.609,Swipe ,Entertainment,7821312,538.98,0
771450708,Blue,275,Female,0,110,9/17/2023,Week-38,Q3,2023,4669,896128,1913,4363,73,0.41,Chip ,Fuel,7705253,1265.27,0
771453033,Blue,440,Female,0,72,9/17/2023,Week-38,Q3,2023,17343,896128,1280,3170,57,0.074,Swipe ,Grocery,7032033,507.2,0
771455508,Blue,430,Male,1,91,9/17/2023,Week-38,Q3,2023,1438,896128,0,4104,83,0,Swipe ,Bills,11166448,246.24,0
771460158,Blue,195,Male,1,80,9/17/2023,Week-38,Q3,2023,4098,896128,1776,3939,84,0.433,Swipe ,Grocery,7032033,433.29,0
771464808,Blue,270,Female,1,112,9/17/2023,Week-38,Q3,2023,2317,896128,1301,4161,71,0.562,Chip ,Entertainment,7821312,582.54,0
771469758,Blue,195,Female,1,82,9/17/2023,Week-38,Q3,2023,34516,896128,0,4131,66,0,Swipe ,Fuel,7705253,784.89,0
771471708,Blue,200,Male,1,43,9/17/2023,Week-38,Q3,2023,3080,896128,1776,5097,77,0.577,Swipe ,Food,6808437,1478.13,0
771474108,Blue,200,Male,1,91,9/17/2023,Week-38,Q3,2023,1794,896128,1019,4455,63,0.568,Chip ,Fuel,7705253,579.15,0
771484908,Silver,380,Male,1,71,9/17/2023,Week-38,Q3,2023,34516,896128,1984,14969,96,0.057,Swipe ,Bills,11166448,2844.11,0
771486933,Blue,125,Male,1,91,9/17/2023,Week-38,Q3,2023,2563,896128,2242,3942,84,0.875,Chip ,Fuel,7705253,867.24,0
771488583,Blue,125,Male,1,119,9/17/2023,Week-38,Q3,2023,3569,896128,0,4186,72,0,Chip ,Entertainment,7821312,711.62,0
771490833,Blue,340,Female,1,86,9/17/2023,Week-38,Q3,2023,4745,896128,1227,1140,40,0.259,Swipe ,Travel,4999538,319.2,0
771492408,Blue,250,Female,1,119,9/17/2023,Week-38,Q3,2023,2421,896128,1747,1346,30,0.722,Swipe ,Entertainment,7821312,323.04,0
771497283,Blue,440,Male,1,81,9/17/2023,Week-38,Q3,2023,2917,896128,1310,4736,79,0.449,Swipe ,Food,6808437,1373.44,0
771499233,Blue,195,Male,0,102,9/17/2023,Week-38,Q3,2023,5387,896128,1133,4374,76,0.21,Swipe ,Food,6808437,1006.02,0
771500358,Blue,200,Female,0,74,9/17/2023,Week-38,Q3,2023,4332,896128,1313,4093,84,0.303,Chip ,Entertainment,7821312,1023.25,0
771502383,Blue,250,Male,1,111,9/17/2023,Week-38,Q3,2023,2474,896128,1539,4884,80,0.622,Chip ,Entertainment,7821312,634.92,0
771503958,Blue,390,Female,0,77,9/17/2023,Week-38,Q3,2023,2993,896128,1265,4089,72,0.423,Swipe ,Grocery,7032033,613.35,0
771507258,Blue,470,Female,1,153,9/17/2023,Week-38,Q3,2023,3860,896128,1175,14474,118,0.304,Swipe ,Bills,11166448,3618.5,0
771516333,Blue,485,Female,1,69,9/17/2023,Week-38,Q3,2023,4663,896128,0,3831,81,0,Chip ,Food,6808437,344.79,0
771518658,Blue,245,Male,1,84,9/17/2023,Week-38,Q3,2023,1871,896128,1339,4553,90,0.716,Online ,Entertainment,7821312,364.24,0
771527508,Blue,465,Female,0,75,9/17/2023,Week-38,Q3,2023,10886,896128,1145,3488,66,0.105,Swipe ,Bills,11166448,941.76,0
771529608,Blue,380,Male,1,101,9/17/2023,Week-38,Q3,2023,10747,896128,1027,4538,63,0.096,Swipe ,Entertainment,7821312,726.08,0
771531708,Blue,365,Male,1,97,9/17/2023,Week-38,Q3,2023,7565,896128,887,4683,87,0.117,Swipe ,Grocery,7032033,702.45,0
771534408,Blue,190,Male,1,71,9/17/2023,Week-38,Q3,2023,2783,896128,2379,3897,74,0.855,Swipe ,Grocery,7032033,1091.16,0
771544533,Blue,125,Female,1,73,9/17/2023,Week-38,Q3,2023,3578,896128,0,1015,36,0,Swipe ,Food,6808437,213.15,0
771546708,Blue,225,Male,0,101,9/17/2023,Week-38,Q3,2023,1438,896128,0,5013,81,0,Swipe ,Food,6808437,300.78,0
771556308,Blue,465,Female,0,141,9/17/2023,Week-38,Q3,2023,3517,896128,1195,2255,48,0.34,Online ,Food,6808437,518.65,0
771559158,Blue,245,Male,0,169,9/17/2023,Week-38,Q3,2023,2375,896128,1163,4769,80,0.49,Chip ,Fuel,7705253,1192.25,0
771561183,Blue,250,Male,0,102,9/17/2023,Week-38,Q3,2023,13753,896128,2517,7464,66,0.183,Chip ,Travel,4999538,746.4,0
771566208,Blue,125,Male,1,119,9/17/2023,Week-38,Q3,2023,8795,896128,1318,4681,74,0.15,Chip ,Fuel,7705253,1029.82,0
771575058,Blue,150,Female,0,79,9/17/2023,Week-38,Q3,2023,2009,896128,1795,3172,55,0.893,Swipe ,Bills,11166448,856.44,0
771584658,Silver,150,Male,1,165,9/17/2023,Week-38,Q3,2023,33874,896128,1473,13753,98,0.043,Swipe ,Bills,11166448,1925.42,0
771592458,Blue,360,Male,1,74,9/17/2023,Week-38,Q3,2023,1708,896128,1059,4880,79,0.62,Swipe ,Fuel,7705253,927.2,0
771594783,Blue,425,Female,1,54,9/17/2023,Week-38,Q3,2023,1438,896128,0,2264,37,0,Swipe ,Bills,11166448,498.08,0
771599283,Blue,405,Female,1,116,9/17/2023,Week-38,Q3,2023,2492,896128,1668,1606,32,0.669,Swipe ,Fuel,7705253,144.54,0
771602883,Blue,490,Female,1,111,9/17/2023,Week-38,Q3,2023,4147,896128,1719,1776,44,0.415,Swipe ,Food,6808437,444,0
771617883,Blue,345,Male,0,115,9/17/2023,Week-38,Q3,2023,2205,896128,1313,4904,82,0.595,Swipe ,Food,6808437,1029.84,0
771626283,Platinum,195,Female,1,139,9/17/2023,Week-38,Q3,2023,34516,896128,1996,15033,114,0.058,Swipe ,Entertainment,7821312,1803.96,0
771630783,Blue,360,Male,0,105,9/17/2023,Week-38,Q3,2023,1821,896128,935,4786,87,0.513,Swipe ,Food,6808437,430.74,0
771638733,Blue,400,Female,1,86,9/17/2023,Week-38,Q3,2023,4354,896128,0,2750,59,0,Swipe ,Grocery,7032033,550,0
771649083,Blue,350,Female,1,87,9/17/2023,Week-38,Q3,2023,10257,896128,1021,1508,30,0.1,Swipe ,Fuel,7705253,422.24,0
771653583,Blue,95,Female,1,105,9/17/2023,Week-38,Q3,2023,4188,896128,1147,1276,25,0.274,Swipe ,Entertainment,7821312,114.84,0
771666783,Blue,220,Male,0,133,9/17/2023,Week-38,Q3,2023,5302,896128,1136,4883,68,0.214,Swipe ,Food,6808437,634.79,0
771669183,Blue,400,Female,0,85,9/17/2023,Week-38,Q3,2023,4854,896128,1212,3651,70,0.25,Swipe ,Grocery,7032033,803.22,0
771674958,Blue,220,Male,1,75,9/17/2023,Week-38,Q3,2023,11529,896128,1823,8135,97,0.158,Swipe ,Bills,11166448,2359.15,0
771682533,Blue,350,Female,0,96,9/17/2023,Week-38,Q3,2023,5702,896128,0,3928,75,0,Swipe ,Entertainment,7821312,235.68,0
771688983,Blue,95,Male,1,98,9/17/2023,Week-38,Q3,2023,2252,896128,1811,4201,68,0.804,Online ,Grocery,7032033,378.09,0
771693933,Blue,410,Female,0,163,9/17/2023,Week-38,Q3,2023,2802,896128,1977,1757,33,0.706,Swipe ,Bills,11166448,193.27,0
771698658,Blue,410,Female,1,58,9/17/2023,Week-38,Q3,2023,11376,896128,2006,1302,27,0.176,Swipe ,Bills,11166448,104.16,0
771706308,Silver,420,Female,0,54,9/17/2023,Week-38,Q3,2023,14310,896128,694,1254,34,0.048,Swipe ,Bills,11166448,175.56,0
771719283,Blue,280,Male,0,92,9/17/2023,Week-38,Q3,2023,8587,896128,1324,8854,92,0.154,Swipe ,Bills,11166448,619.78,0
771723408,Blue,285,Female,0,115,9/17/2023,Week-38,Q3,2023,1690,896128,0,2645,60,0,Chip ,Bills,11166448,185.15,0
771725808,Blue,245,Female,0,72,9/17/2023,Week-38,Q3,2023,28700,896128,769,3395,71,0.027,Online ,Grocery,7032033,950.6,0
771730758,Blue,200,Male,1,161,9/17/2023,Week-38,Q3,2023,5448,896128,0,4443,75,0,Swipe ,Food,6808437,577.59,0
771733608,Blue,380,Female,1,79,9/17/2023,Week-38,Q3,2023,1438,896128,0,2276,40,0,Chip ,Fuel,7705253,409.68,0
771735933,Blue,125,Male,1,119,9/17/2023,Week-38,Q3,2023,10761,896128,1722,4731,82,0.16,Swipe ,Fuel,7705253,1371.99,0
771742533,Blue,280,Female,0,71,9/17/2023,Week-38,Q3,2023,13068,896128,1718,937,28,0.131,Swipe ,Bills,11166448,224.88,0
771749733,Silver,440,Female,0,74,9/17/2023,Week-38,Q3,2023,17706,896128,1081,3680,81,0.061,Swipe ,Bills,11166448,1067.2,0
771752508,Blue,250,Male,1,84,9/24/2023,Week-39,Q3,2023,4660,797382,1844,8571,84,0.396,Swipe ,Entertainment,7821312,1542.78,0
771756333,Blue,200,Male,0,119,9/24/2023,Week-39,Q3,2023,2263,797382,1794,2154,37,0.793,Swipe ,Bills,11166448,193.86,0
771769383,Silver,200,Female,1,137,9/24/2023,Week-39,Q3,2023,2940,797382,0,14792,120,0,Chip ,Food,6808437,3550.08,0
771772083,Blue,475,Male,0,153,9/24/2023,Week-39,Q3,2023,13197,797382,0,8424,84,0,Swipe ,Food,6808437,2106,0
771776808,Blue,245,Female,1,107,9/24/2023,Week-39,Q3,2023,1527,797382,0,1877,38,0,Swipe ,Entertainment,7821312,244.01,0
771783333,Blue,465,Female,1,73,9/24/2023,Week-39,Q3,2023,2173,797382,0,2379,57,0,Swipe ,Entertainment,7821312,214.11,0
771790083,Silver,200,Male,1,99,9/24/2023,Week-39,Q3,2023,10466,797382,2080,4116,64,0.199,Chip ,Bills,11166448,246.96,0
771795933,Blue,110,Female,1,97,9/24/2023,Week-39,Q3,2023,34516,797382,2517,2376,55,0.073,Chip ,Bills,11166448,498.96,0
771799008,Blue,250,Male,0,88,9/24/2023,Week-39,Q3,2023,3359,797382,1405,4871,79,0.418,Swipe ,Entertainment,7821312,633.23,0
771809733,Blue,425,Female,1,83,9/24/2023,Week-39,Q3,2023,3353,797382,0,960,18,0,Online ,Bills,11166448,192,0
771816408,Blue,340,Female,1,54,9/24/2023,Week-39,Q3,2023,9671,797382,704,2955,66,0.073,Swipe ,Bills,11166448,443.25,0
771819258,Blue,225,Male,1,101,9/24/2023,Week-39,Q3,2023,3614,797382,0,4561,82,0,Chip ,Entertainment,7821312,1231.47,0
771823308,Blue,250,Male,1,161,9/24/2023,Week-39,Q3,2023,1475,797382,986,1896,33,0.668,Swipe ,Fuel,7705253,227.52,0
771829758,Blue,395,Female,1,102,9/24/2023,Week-39,Q3,2023,21434,797382,1345,2143,46,0.063,Swipe ,Fuel,7705253,128.58,0
771833433,Blue,225,Female,0,78,9/24/2023,Week-39,Q3,2023,29893,797382,0,2063,48,0,Swipe ,Bills,11166448,309.45,0
771844458,Blue,300,Female,0,102,9/24/2023,Week-39,Q3,2023,20420,797382,1657,1804,41,0.081,Swipe ,Entertainment,7821312,523.16,0
771852483,Blue,500,Female,0,116,9/24/2023,Week-39,Q3,2023,4930,797382,0,3343,77,0,Swipe ,Bills,11166448,300.87,0
771854808,Blue,110,Female,0,116,9/24/2023,Week-39,Q3,2023,2731,797382,1868,3915,66,0.684,Chip ,Fuel,7705253,234.9,0
771862308,Blue,175,Male,0,85,9/24/2023,Week-39,Q3,2023,5856,797382,2007,4916,87,0.343,Swipe ,Bills,11166448,393.28,0
771865908,Blue,100,Female,1,110,9/24/2023,Week-39,Q3,2023,11750,797382,487,2532,48,0.041,Swipe ,Grocery,7032033,329.16,0
771869508,Blue,380,Male,1,74,9/24/2023,Week-39,Q3,2023,1612,797382,831,4924,81,0.516,Swipe ,Food,6808437,886.32,0
771872733,Blue,270,Male,1,158,9/24/2023,Week-39,Q3,2023,3809,797382,1521,4666,69,0.399,Swipe ,Entertainment,7821312,559.92,0
771881283,Blue,150,Female,1,48,9/24/2023,Week-39,Q3,2023,18570,797382,1892,4036,78,0.102,Chip ,Food,6808437,968.64,0
771886233,Silver,340,Female,0,90,9/24/2023,Week-39,Q3,2023,25270,797382,1090,1941,51,0.043,Swipe ,Entertainment,7821312,174.69,0
771894558,Blue,460,Female,1,120,9/24/2023,Week-39,Q3,2023,9964,797382,1559,1626,25,0.156,Swipe ,Fuel,7705253,113.82,0
771899433,Blue,360,Female,1,156,9/24/2023,Week-39,Q3,2023,7970,797382,2434,1263,27,0.305,Chip ,Entertainment,7821312,126.3,0
771903033,Blue,325,Female,1,78,9/24/2023,Week-39,Q3,2023,2999,797382,1247,2017,40,0.416,Swipe ,Travel,4999538,121.02,0
771907158,Blue,270,Male,0,117,9/24/2023,Week-39,Q3,2023,3731,797382,1903,4667,88,0.51,Swipe ,Entertainment,7821312,420.03,0
771912408,Blue,285,Male,1,77,9/24/2023,Week-39,Q3,2023,6674,797382,1402,7468,92,0.21,Swipe ,Food,6808437,1941.68,0
771918033,Blue,450,Male,1,129,9/24/2023,Week-39,Q3,2023,8208,797382,1256,4824,83,0.153,Swipe ,Food,6808437,578.88,0
771922008,Blue,125,Male,1,59,9/24/2023,Week-39,Q3,2023,5443,797382,1889,4416,64,0.347,Swipe ,Bills,11166448,264.96,0
771928608,Blue,455,Female,0,158,9/24/2023,Week-39,Q3,2023,2033,797382,1832,4110,74,0.901,Swipe ,Food,6808437,616.5,0
771935283,Blue,420,Male,1,147,9/24/2023,Week-39,Q3,2023,2977,797382,1927,5217,88,0.647,Swipe ,Entertainment,7821312,730.38,0
771942333,Blue,150,Male,1,40,9/24/2023,Week-39,Q3,2023,5363,797382,1309,3855,63,0.244,Chip ,Fuel,7705253,501.15,0
771952683,Blue,450,Female,1,117,9/24/2023,Week-39,Q3,2023,3035,797382,0,3847,63,0,Chip ,Entertainment,7821312,577.05,0
771960708,Blue,175,Female,1,155,9/24/2023,Week-39,Q3,2023,3290,797382,2461,3591,80,0.748,Online ,Entertainment,7821312,790.02,0
771963708,Blue,220,Female,1,55,9/24/2023,Week-39,Q3,2023,12248,797382,0,767,25,0,Swipe ,Fuel,7705253,214.76,0
771976683,Blue,200,Female,1,165,9/24/2023,Week-39,Q3,2023,5839,797382,2130,1640,44,0.365,Swipe ,Entertainment,7821312,98.4,0
771982083,Blue,300,Female,1,106,9/24/2023,Week-39,Q3,2023,4552,797382,1144,14418,104,0.251,Chip ,Food,6808437,4037.04,0
771989733,Blue,110,Male,1,96,9/24/2023,Week-39,Q3,2023,3664,797382,1449,4413,65,0.395,Swipe ,Entertainment,7821312,1147.38,0
772000533,Blue,470,Female,1,76,9/24/2023,Week-39,Q3,2023,14257,797382,1113,1809,23,0.078,Swipe ,Bills,11166448,379.89,0
772031733,Blue,300,Female,1,108,9/24/2023,Week-39,Q3,2023,14315,797382,690,2603,56,0.048,Swipe ,Entertainment,7821312,598.69,0
772036233,Blue,175,Female,1,96,9/24/2023,Week-39,Q3,2023,5711,797382,0,4320,72,0,Swipe ,Fuel,7705253,691.2,0
772047183,Blue,195,Female,0,76,9/24/2023,Week-39,Q3,2023,3104,797382,1766,1353,24,0.569,Swipe ,Travel,4999538,216.48,0
772051308,Blue,495,Male,1,72,9/24/2023,Week-39,Q3,2023,2553,797382,1823,3853,69,0.714,Chip ,Grocery,7032033,1001.78,0
772054458,Blue,100,Female,0,172,9/24/2023,Week-39,Q3,2023,2476,797382,1944,4025,65,0.785,Chip ,Fuel,7705253,845.25,0
772063308,Blue,95,Female,0,117,9/24/2023,Week-39,Q3,2023,13362,797382,0,4155,79,0,Online ,Grocery,7032033,1080.3,0
772069683,Blue,400,Female,0,103,9/24/2023,Week-39,Q3,2023,3868,797382,1384,4716,79,0.358,Swipe ,Food,6808437,943.2,0
772073508,Blue,335,Female,1,62,9/24/2023,Week-39,Q3,2023,1764,797382,0,2740,47,0,Chip ,Entertainment,7821312,794.6,0
772076208,Blue,365,Female,0,115,9/24/2023,Week-39,Q3,2023,26108,797382,1146,3677,70,0.044,Chip ,Entertainment,7821312,956.02,0
772082208,Blue,410,Female,1,102,9/24/2023,Week-39,Q3,2023,16199,797382,0,4254,82,0,Chip ,Food,6808437,1148.58,0
772086408,Blue,330,Female,0,145,9/24/2023,Week-39,Q3,2023,6162,797382,943,1527,35,0.153,Online ,Bills,11166448,259.59,0
772095858,Blue,140,Male,1,119,9/24/2023,Week-39,Q3,2023,13429,797382,1246,3929,66,0.093,Swipe ,Grocery,7032033,1060.83,0
772098858,Blue,325,Male,1,104,9/24/2023,Week-39,Q3,2023,8230,797382,1333,7736,84,0.162,Swipe ,Grocery,7032033,464.16,0
772103208,Blue,150,Male,1,85,9/24/2023,Week-39,Q3,2023,13349,797382,0,3534,78,0,Swipe ,Entertainment,7821312,353.4,0
772105608,Blue,375,Female,0,87,9/24/2023,Week-39,Q3,2023,2646,797382,872,4246,80,0.33,Swipe ,Grocery,7032033,509.52,0
772111083,Blue,480,Male,0,79,9/24/2023,Week-39,Q3,2023,5384,797382,1396,4338,75,0.259,Swipe ,Entertainment,7821312,390.42,0
772116408,Blue,295,Female,1,48,9/24/2023,Week-39,Q3,2023,2421,797382,1029,2377,56,0.425,Swipe ,Bills,11166448,356.55,0
772118583,Blue,110,Male,1,59,9/24/2023,Week-39,Q3,2023,2667,797382,1590,4596,85,0.596,Swipe ,Bills,11166448,689.4,0
772127508,Blue,430,Female,1,89,9/24/2023,Week-39,Q3,2023,1438,797382,0,2614,49,0,Online ,Grocery,7032033,522.8,0
772133808,Blue,485,Female,0,73,9/24/2023,Week-39,Q3,2023,3114,797382,1059,4342,62,0.34,Chip ,Travel,4999538,1128.92,0
772137183,Blue,150,Female,0,76,9/24/2023,Week-39,Q3,2023,31668,797382,810,1822,36,0.026,Swipe ,Grocery,7032033,145.76,0
772139433,Blue,355,Female,1,75,9/24/2023,Week-39,Q3,2023,4589,797382,1240,1637,61,0.27,Swipe ,Bills,11166448,114.59,0
772143333,Blue,150,Male,0,90,9/24/2023,Week-39,Q3,2023,2170,797382,1498,4569,79,0.69,Chip ,Entertainment,7821312,548.28,0
772145658,Blue,415,Female,0,46,9/24/2023,Week-39,Q3,2023,16043,797382,2036,1394,28,0.127,Online ,Entertainment,7821312,236.98,0
772148058,Blue,335,Female,0,123,9/24/2023,Week-39,Q3,2023,2210,797382,759,2755,53,0.343,Swipe ,Entertainment,7821312,440.8,1
772150983,Blue,200,Female,1,76,9/24/2023,Week-39,Q3,2023,2363,797382,978,2635,40,0.414,Swipe ,Fuel,7705253,395.25,1
772155108,Blue,490,Female,1,116,9/24/2023,Week-39,Q3,2023,1438,797382,0,1445,38,0,Swipe ,Bills,11166448,245.65,1
772162683,Blue,430,Female,0,141,9/24/2023,Week-39,Q3,2023,3116,797382,0,2768,45,0,Swipe ,Bills,11166448,553.6,1
772166058,Blue,300,Male,0,111,9/24/2023,Week-39,Q3,2023,3232,797382,1564,13142,112,0.484,Swipe ,Fuel,7705253,1971.3,1
772172883,Blue,300,Male,1,103,9/24/2023,Week-39,Q3,2023,6145,797382,1349,4893,93,0.22,Chip ,Entertainment,7821312,733.95,1
772177308,Blue,150,Male,1,148,9/24/2023,Week-39,Q3,2023,1738,797382,0,2572,62,0,Swipe ,Bills,11166448,540.12,1
772189308,Blue,320,Male,1,110,9/24/2023,Week-39,Q3,2023,2601,797382,1888,4899,62,0.726,Chip ,Food,6808437,832.83,1
772198983,Blue,325,Male,1,111,9/24/2023,Week-39,Q3,2023,3024,797382,1649,4463,89,0.545,Swipe ,Entertainment,7821312,267.78,0
772202058,Blue,200,Female,0,42,9/24/2023,Week-39,Q3,2023,2084,797382,1647,1597,37,0.79,Swipe ,Fuel,7705253,159.7,0
772204758,Blue,125,Female,0,98,9/24/2023,Week-39,Q3,2023,3809,797382,1165,2306,46,0.306,Chip ,Fuel,7705253,184.48,0
772207683,Blue,225,Female,1,75,9/24/2023,Week-39,Q3,2023,8940,797382,1518,14459,97,0.17,Swipe ,Entertainment,7821312,3903.93,0
772216833,Blue,95,Male,1,124,9/24/2023,Week-39,Q3,2023,2761,797382,1950,4510,88,0.706,Swipe ,Grocery,7032033,992.2,0
772220433,Blue,355,Male,0,147,9/24/2023,Week-39,Q3,2023,15468,797382,1187,4484,81,0.077,Chip ,Food,6808437,538.08,0
772231233,Blue,465,Female,0,118,9/24/2023,Week-39,Q3,2023,2157,797382,721,4250,85,0.334,Swipe ,Grocery,7032033,510,0
772236108,Blue,275,Male,0,88,9/24/2023,Week-39,Q3,2023,8398,797382,1892,1489,29,0.225,Swipe ,Bills,11166448,387.14,0
772243833,Blue,330,Male,0,119,9/24/2023,Week-39,Q3,2023,3186,797382,968,4077,75,0.304,Swipe ,Bills,11166448,1060.02,0
772248408,Blue,125,Female,0,117,9/24/2023,Week-39,Q3,2023,2694,797382,1833,3366,56,0.68,Chip ,Fuel,7705253,403.92,0
772264383,Blue,175,Female,1,75,9/24/2023,Week-39,Q3,2023,13301,797382,0,1385,50,0,Swipe ,Bills,11166448,96.95,0
772268058,Blue,245,Female,1,86,9/24/2023,Week-39,Q3,2023,2722,797382,1473,3129,69,0.541,Swipe ,Bills,11166448,281.61,0
772271508,Blue,250,Male,1,85,9/24/2023,Week-39,Q3,2023,1706,797382,0,2320,42,0,Swipe ,Bills,11166448,580,0
772273983,Blue,125,Female,0,81,9/24/2023,Week-39,Q3,2023,5268,797382,2191,2138,40,0.416,Swipe ,Grocery,7032033,299.32,0
772277508,Blue,175,Female,0,100,9/24/2023,Week-39,Q3,2023,2209,797382,0,3292,52,0,Swipe ,Bills,11166448,460.88,0
772286658,Blue,125,Female,0,108,9/24/2023,Week-39,Q3,2023,14324,797382,2507,2083,56,0.175,Swipe ,Fuel,7705253,479.09,0
772288758,Blue,245,Female,1,73,9/24/2023,Week-39,Q3,2023,5349,797382,1228,1343,30,0.23,Swipe ,Bills,11166448,335.75,0
772292358,Blue,175,Female,0,103,9/24/2023,Week-39,Q3,2023,7970,797382,0,1284,30,0,Swipe ,Entertainment,7821312,269.64,0
772300383,Blue,425,Male,1,155,9/24/2023,Week-39,Q3,2023,5073,797382,1533,13420,122,0.302,Chip ,Food,6808437,2415.6,0
772303458,Blue,360,Female,0,108,9/24/2023,Week-39,Q3,2023,3377,797382,948,1407,44,0.281,Swipe ,Fuel,7705253,281.4,0
772306383,Blue,445,Male,1,73,9/24/2023,Week-39,Q3,2023,1462,797382,0,2299,42,0,Swipe ,Food,6808437,390.83,0
772308408,Blue,110,Female,1,116,9/24/2023,Week-39,Q3,2023,4131,797382,785,906,22,0.19,Swipe ,Grocery,7032033,244.62,0
772310958,Blue,175,Male,1,113,9/24/2023,Week-39,Q3,2023,4311,797382,822,4965,94,0.191,Swipe ,Food,6808437,1241.25,0
772313358,Blue,220,Male,0,112,9/24/2023,Week-39,Q3,2023,21322,797382,2216,8693,91,0.104,Swipe ,Entertainment,7821312,2651.67,0
772323033,Blue,445,Female,1,83,9/24/2023,Week-39,Q3,2023,4606,797382,1556,4363,78,0.338,Swipe ,Food,6808437,741.71,0
772329183,Blue,290,Female,0,86,9/24/2023,Week-39,Q3,2023,5219,797382,1081,3481,78,0.207,Swipe ,Food,6808437,661.39,0
772334133,Blue,270,Male,1,106,9/24/2023,Week-39,Q3,2023,4637,797382,0,4583,86,0,Swipe ,Bills,11166448,366.64,0
772336458,Blue,245,Female,0,110,9/24/2023,Week-39,Q3,2023,1438,797382,1025,702,12,0.713,Swipe ,Travel,4999538,189.54,0
772339383,Blue,275,Male,0,101,9/24/2023,Week-39,Q3,2023,4216,797382,1290,13787,121,0.306,Swipe ,Bills,11166448,1792.31,0
772341783,Blue,410,Female,0,106,9/24/2023,Week-39,Q3,2023,3512,797382,2517,1801,48,0.717,Chip ,Bills,11166448,306.17,0
772346358,Blue,480,Male,1,81,9/24/2023,Week-39,Q3,2023,1801,797382,0,5047,79,0,Swipe ,Fuel,7705253,1261.75,0
772353408,Blue,340,Female,0,89,9/24/2023,Week-39,Q3,2023,5330,797382,1161,1441,43,0.218,Swipe ,Bills,11166448,417.89,0
772360683,Blue,385,Female,1,76,9/24/2023,Week-39,Q3,2023,31762,797382,2517,1515,36,0.079,Swipe ,Fuel,7705253,121.2,0
772364358,Blue,435,Male,0,64,9/24/2023,Week-39,Q3,2023,2691,797382,811,4413,80,0.301,Swipe ,Entertainment,7821312,441.3,0
772366833,Gold,95,Female,0,91,9/24/2023,Week-39,Q3,2023,4003,797382,1851,15476,117,0.462,Online ,Travel,4999538,2476.16,0
772375533,Blue,250,Female,1,42,9/24/2023,Week-39,Q3,2023,9959,797382,2377,1560,39,0.239,Swipe ,Entertainment,7821312,374.4,0
772382283,Blue,290,Female,0,160,9/24/2023,Week-39,Q3,2023,2302,797382,1593,2689,49,0.692,Swipe ,Food,6808437,161.34,0
772388508,Blue,125,Male,0,112,9/24/2023,Week-39,Q3,2023,8314,797382,1349,5028,80,0.162,Swipe ,Grocery,7032033,1156.44,0
772390908,Blue,250,Female,1,110,9/24/2023,Week-39,Q3,2023,3616,797382,1054,687,17,0.291,Swipe ,Food,6808437,192.36,0
772394883,Blue,245,Female,1,110,9/24/2023,Week-39,Q3,2023,7359,797382,0,2869,43,0,Chip ,Bills,11166448,717.25,0
772399983,Silver,100,Female,0,114,9/24/2023,Week-39,Q3,2023,34516,797382,1433,1966,31,0.042,Swipe ,Grocery,7032033,432.52,0
772401933,Blue,440,Female,0,73,9/24/2023,Week-39,Q3,2023,2517,797382,0,3569,62,0,Swipe ,Grocery,7032033,856.56,0
772404633,Silver,100,Male,1,83,9/24/2023,Week-39,Q3,2023,34516,797382,1118,7734,74,0.032,Swipe ,Fuel,7705253,1237.44,0
772407333,Blue,405,Female,0,76,9/24/2023,Week-39,Q3,2023,1654,797382,0,1730,30,0,Swipe ,Bills,11166448,173,0
772409733,Blue,125,Male,1,85,9/24/2023,Week-39,Q3,2023,3400,797382,2307,4742,90,0.679,Chip ,Bills,11166448,1185.5,0
772415808,Blue,95,Male,0,139,9/24/2023,Week-39,Q3,2023,2926,797382,716,4219,78,0.245,Swipe ,Grocery,7032033,1181.32,0
